trial,mode,seed,cycles,burst_prob,burst_scale,drift_rate,noise_scale,shock_prob,shock_scale,admissions,denials,latch_events,first_latch_cycle,intervention_precision,resid_p95,resid_p99
70,scout_v2,554372,1556,0.05444739114187729,2.84579985245092,0.015995696283130828,0.11453739423625046,0.007443736706944668,4.372621037115367,199,1357,1357,0,0.5752688172043011,0.8,0.8
71,raw_v2,562291,1041,0.012716441558610235,1.924490909902608,0.01942215762668582,0.06449496474929692,0.006774297702477823,4.8475632392103485,198,843,843,0,0.0,1.0915445482815367,1.139210400209089
71,scout_v2,562291,1041,0.012716441558610235,1.924490909902608,0.01942215762668582,0.06449496474929692,0.006774297702477823,4.8475632392103485,200,841,841,0,0.5555555555555556,0.8,0.8
72,raw_v2,570210,786,0.08316330177785533,1.7005975985873327,0.011613729534169582,0.055109067247317414,0.00826200469702788,4.715489933649638,159,627,627,0,0.0,1.0742894169820105,1.131427929506229
72,scout_v2,570210,786,0.08316330177785533,1.7005975985873327,0.011613729534169582,0.055109067247317414,0.00826200469702788,4.715489933649638,159,627,627,0,0.5714285714285714,0.8,0.8
73,raw_v2,578129,1027,0.05895344486553894,3.5651567471243126,0.0035781826995687927,0.047353908202611,0.013783924083454809,5.601625192635266,217,810,810,0,0.0,1.0779205682150261,1.275428655258914
73,scout_v2,578129,1027,0.05895344486553894,3.5651567471243126,0.0035781826995687927,0.047353908202611,0.013783924083454809,5.601625192635266,216,811,811,0,0.5092592592592593,0.8,0.8
74,raw_v2,586048,1570,0.04704967393530108,1.792859564465508,0.010578363653426097,0.053092910273939295,0.015230162001631043,4.302132364916247,329,1241,1241,0,0.0,1.0790779320905768,1.1321080722081487
74,scout_v2,586048,1570,0.04704967393530108,1.792859564465508,0.010578363653426097,0.053092910273939295,0.015230162001631043,4.302132364916247,332,1238,1238,0,0.569060773480663,0.8,0.8
75,raw_v2,593967,1503,0.08599406036874174,3.569270813397777,0.0005053458611973105,0.06586970446208656,0.015625772609277454,3.385739670144266,264,1239,1239,0,0.0,1.1092952642003204,1.4096083194508537
75,scout_v2,593967,1503,0.08599406036874174,3.569270813397777,0.0005053458611973105,0.06586970446208656,0.015625772609277454,3.385739670144266,262,1241,1241,0,0.4861111111111111,0.8,0.8
76,raw_v2,601886,1527,0.03835559253066748,4.253839764287559,0.010167308033790647,0.13927197866461485,0.0003908045617464473,6.8310425868874045,136,1391,1391,0,0.0,1.3099701294134296,2.04736022098581
76,scout_v2,601886,1527,0.03835559253066748,4.253839764287559,0.010167308033790647,0.13927197866461485,0.0003908045617464473,6.8310425868874045,135,1392,1392,0,0.44047619047619047,0.8,0.8
77,raw_v2,609805,1703,0.06546514367112023,2.5238379137044182,0.015526590564261403,0.10157663838125304,0.0056563282001559625,6.294399517250511,249,1454,1454,0,0.0,1.1929789109690427,1.4553679938989865
77,scout_v2,609805,1703,0.06546514367112023,2.5238379137044182,0.015526590564261403,0.10157663838125304,0.0056563282001559625,6.294399517250511,250,1453,1453,0,0.587378640776699,0.8,0.8
78,raw_v2,617724,1650,0.05786426109426913,1.686666473256692,0.0031364789945246318,0.14842945030885138,0.009360078803092229,6.761749938881864,122,1528,1528,0,0.0,1.279796757517692,1.4758823107850216
78,scout_v2,617724,1650,0.05786426109426913,1.686666473256692,0.0031364789945246318,0.14842945030885138,0.009360078803092229,6.761749938881864,121,1529,1529,0,0.391812865497076,0.8,0.8
79,raw_v2,625643,1140,0.07211434911343716,2.8075263373359727,0.01050077493972359,0.11885668640653321,0.015650026479691406,6.104499020606483,138,1002,1002,0,0.0,1.2570183654686717,1.6041231371535123
79,scout_v2,625643,1140,0.07211434911343716,2.8075263373359727,0.01050077493972359,0.11885668640653321,0.015650026479691406,6.104499020606483,139,1001,1001,0,0.5611510791366906,0.8,0.8
80,raw_v2,633562,1352,0.09527882811098116,4.15112864210303,0.015234290375544928,0.11193325873614761,0.006471733972862384,2.0593044567442065,164,1188,1188,0,0.0,1.3968793011071217,1.8078853777982564
80,scout_v2,633562,1352,0.09527882811098116,4.15112864210303,0.015234290375544928,0.11193325873614761,0.006471733972862384,2.0593044567442065,164,1188,1188,0,0.5393939393939394,0.8,0.8
81,raw_v2,641481,913,0.09651609229819351,2.0790335189250992,0.014510343292219927,0.0802818820170924,0.00995883236474735,4.530071584848034,150,763,763,0,0.0,1.1474641582636087,1.2839188563748531
81,scout_v2,641481,913,0.09651609229819351,2.0790335189250992,0.014510343292219927,0.0802818820170924,0.00995883236474735,4.530071584848034,149,764,764,0,0.5188679245283019,0.8,0.8
82,raw_v2,649400,937,0.08550306670439352,2.0345453150702584,0.0058345937473710755,0.1738948703621488,0.01503816724654311,2.3107668552206366,29,908,908,0,0.0,1.3944371982680321,1.6180995274645347
82,scout_v2,649400,937,0.08550306670439352,2.0345453150702584,0.0058345937473710755,0.1738948703621488,0.01503816724654311,2.3107668552206366,29,908,908,0,0.20408163265306123,0.8,0.8
83,raw_v2,657319,915,0.027980215083675798,3.447219971198632,0.017984431570834812,0.11738543521406204,0.008892930540712074,3.334461801138058,112,803,803,0,0.0,1.2159720283655981,1.363512777925048
83,scout_v2,657319,915,0.027980215083675798,3.447219971198632,0.017984431570834812,0.11738543521406204,0.008892930540712074,3.334461801138058,114,801,801,0,0.5619047619047619,0.8,0.8
84,raw_v2,665238,1027,0.09665458194707088,1.7829221347015407,0.0014957308146611647,0.03901307457395345,0.016628932284079467,5.109794107306946,226,801,801,0,0.0,1.0499567580490485,1.1018834861882716
84,scout_v2,665238,1027,0.09665458194707088,1.7829221347015407,0.0014957308146611647,0.03901307457395345,0.016628932284079467,5.109794107306946,224,803,803,0,0.5,0.8,0.8
85,raw_v2,673157,1584,0.06378990753029265,3.6576520778776374,0.008211038049412683,0.029916282912769727,0.019692635761682037,5.531168417183759,357,1227,1227,0,0.0,1.0382942309759393,1.1407390515043578
85,scout_v2,673157,1584,0.06378990753029265,3.6576520778776374,0.008211038049412683,0.029916282912769727,0.019692635761682037,5.531168417183759,359,1225,1225,0,0.5031847133757962,0.8,0.8
86,raw_v2,681076,1482,0.11039171344057754,3.875508288340102,0.01433583377263855,0.03128898557791877,0.008493413971353373,5.21897492091815,320,1162,1162,0,0.0,1.0451723952355167,1.1715670361865114
86,scout_v2,681076,1482,0.11039171344057754,3.875508288340102,0.01433583377263855,0.03128898557791877,0.008493413971353373,5.21897492091815,321,1161,1161,0,0.5283018867924528,0.8,0.8
87,raw_v2,688995,1063,0.0587108047616615,2.451154724232726,0.003157950487323944,0.16103374273185725,0.018346435485756336,3.3871970826385835,78,985,985,0,0.0,1.3718198312681364,1.767963654689085
87,scout_v2,688995,1063,0.0587108047616615,2.451154724232726,0.003157950487323944,0.16103374273185725,0.018346435485756336,3.3871970826385835,78,985,985,0,0.3949579831932773,0.8,0.8
88,raw_v2,696914,1711,0.11173361364590946,4.181287362198661,0.016362497209343428,0.14112441179128754,0.009096224333363696,4.434361513556532,139,1572,1572,0,0.0,1.798966608349761,2.2986488558503737
88,scout_v2,696914,1711,0.11173361364590946,4.181287362198661,0.016362497209343428,0.14112441179128754,0.009096224333363696,4.434361513556532,139,1572,1572,0,0.42934782608695654,0.8,0.8
89,raw_v2,704833,729,0.10857027502566113,4.195063896022907,0.0181929508946474,0.08570362646144765,0.007710003189199772,5.970741197694398,106,623,623,0,0.0,1.358048936844484,1.7808936898597976
89,scout_v2,704833,729,0.10857027502566113,4.195063896022907,0.0181929508946474,0.08570362646144765,0.007710003189199772,5.970741197694398,107,622,622,0,0.5076923076923077,0.8,0.8
90,raw_v2,712752,1476,0.06585579041121142,3.187107626569593,0.01647116514836629,0.03668138005903985,0.005534477548711618,5.670169795035655,324,1152,1152,0,0.0,1.045450248814315,1.0994428770688418
90,scout_v2,712752,1476,0.06585579041121142,3.187107626569593,0.01647116514836629,0.03668138005903985,0.005534477548711618,5.670169795035655,324,1152,1152,0,0.5214723926380368,0.8,0.8
91,raw_v2,720671,1398,0.11126611346589507,2.0399008893863417,0.0030076948699505413,0.09288106556931829,0.0017886309415521319,6.3565339360167785,207,1191,1191,0,0.0,1.1562266931787752,1.2895280291559423
91,scout_v2,720671,1398,0.11126611346589507,2.0399008893863417,0.0030076948699505413,0.09288106556931829,0.0017886309415521319,6.3565339360167785,206,1192,1192,0,0.5228758169934641,0.8,0.8
92,raw_v2,728590,1754,0.11947036529057156,4.1174920241874045,0.008191470845194053,0.14337229845934524,0.018684063033022273,6.765948205480707,143,1611,1611,0,0.0,1.8938091623987754,2.5072628193550077
92,scout_v2,728590,1754,0.11947036529057156,4.1174920241874045,0.008191470845194053,0.14337229845934524,0.018684063033022273,6.765948205480707,141,1613,1613,0,0.39896373056994816,0.8,0.8
93,raw_v2,736509,1441,0.09970419176617423,3.267656564275656,0.0004535102395993063,0.10794086684824374,0.00852056944994271,3.4318109350752413,185,1256,1256,0,0.0,1.2778101010026983,1.6126849532699983
93,scout_v2,736509,1441,0.09970419176617423,3.267656564275656,0.0004535102395993063,0.10794086684824374,0.00852056944994271,3.4318109350752413,185,1256,1256,0,0.509090909090909,0.8,0.8
94,raw_v2,744428,1727,0.11777149355670904,3.643156833708712,0.014090612717482973,0.1318739051538575,0.004748528184892063,4.5793812197331505,168,1559,1559,0,0.0,1.640760747470654,2.0152961590220837
94,scout_v2,744428,1727,0.11777149355670904,3.643156833708712,0.014090612717482973,0.1318739051538575,0.004748528184892063,4.5793812197331505,168,1559,1559,0,0.5230769230769231,0.8,0.8
95,raw_v2,752347,1488,0.03104624938419421,3.1403497366908315,0.00915493225671028,0.08356297440511719,0.005307514148968826,3.691820674185545,251,1237,1237,0,0.0,1.138504670042221,1.354183995024691
95,scout_v2,752347,1488,0.03104624938419421,3.1403497366908315,0.00915493225671028,0.08356297440511719,0.005307514148968826,3.691820674185545,252,1236,1236,0,0.5759493670886076,0.8,0.8
96,raw_v2,760266,791,0.11560906193871189,2.599610374791869,0.007490325562862987,0.17331220075628256,0.0030287306545892425,4.289155794528684,33,758,758,0,0.0,1.5157057132788476,1.8993399175138508
96,scout_v2,760266,791,0.11560906193871189,2.599610374791869,0.007490325562862987,0.17331220075628256,0.0030287306545892425,4.289155794528684,32,759,759,0,0.22807017543859648,0.8,0.8
97,raw_v2,768185,758,0.09682851792693674,1.8456667208187572,0.002009501931905233,0.19700902099245562,0.0033874857524816048,3.797781260265481,17,741,741,0,0.0,1.4785841236578285,1.83040613582097
97,scout_v2,768185,758,0.09682851792693674,1.8456667208187572,0.002009501931905233,0.19700902099245562,0.0033874857524816048,3.797781260265481,17,741,741,0,0.09090909090909091,0.8,0.8
98,raw_v2,776104,710,0.024118005111772915,4.266466618958177,0.010172406790803943,0.09066488829244204,0.019755924918192776,6.296800376618327,119,591,591,0,0.0,1.2055874237004938,1.7997878099651512
98,scout_v2,776104,710,0.024118005111772915,4.266466618958177,0.010172406790803943,0.09066488829244204,0.019755924918192776,6.296800376618327,121,589,589,0,0.5697674418604651,0.8,0.8
99,raw_v2,784023,883,0.11796004334769276,4.002230568126722,0.017261674375415675,0.1651288556497015,0.007175327565669774,2.264490634482686,40,843,843,0,0.0,1.8256200217220586,2.2782225457530725
99,scout_v2,784023,883,0.11796004334769276,4.002230568126722,0.017261674375415675,0.1651288556497015,0.007175327565669774,2.264490634482686,40,843,843,0,0.27692307692307694,0.8,0.8
100,raw_v2,791942,1358,0.03451491415200121,2.2987486779014636,0.013256796542057839,0.0633174856866326,0.004853739175282763,2.5999694852874753,268,1090,1090,0,0.0,1.0929168535011637,1.1730318911176627
100,scout_v2,791942,1358,0.03451491415200121,2.2987486779014636,0.013256796542057839,0.0633174856866326,0.004853739175282763,2.5999694852874753,271,1087,1087,0,0.543046357615894,0.8,0.8
101,raw_v2,799861,1541,0.06730515644149543,2.027829918406672,0.003690480919763788,0.15046850310545837,0.003153238358543602,4.170542898252916,117,1424,1424,0,0.0,1.309672126274315,1.4766598871644654
101,scout_v2,799861,1541,0.06730515644149543,2.027829918406672,0.003690480919763788,0.15046850310545837,0.003153238358543602,4.170542898252916,117,1424,1424,0,0.38953488372093026,0.8,0.8
102,raw_v2,807780,1315,0.10230616317838459,2.3322445167744905,0.0033229778383266507,0.18210042852048705,0.014284818603189198,2.0507134966192964,44,1271,1271,0,0.0,1.452869516961713,1.831522432873693
102,scout_v2,807780,1315,0.10230616317838459,2.3322445167744905,0.0033229778383266507,0.18210042852048705,0.014284818603189198,2.0507134966192964,44,1271,1271,0,0.16883116883116883,0.8,0.8
103,raw_v2,815699,1292,0.11042985491387236,1.9792664834323601,0.011325530836512377,0.17761434808001034,0.008254772494938618,3.4940048171862714,42,1250,1250,0,0.0,1.4561402827201142,1.8143983182041463
103,scout_v2,815699,1292,0.11042985491387236,1.9792664834323601,0.011325530836512377,0.17761434808001034,0.008254772494938618,3.4940048171862714,42,1250,1250,0,0.2608695652173913,0.8,0.8
104,raw_v2,823618,1474,0.08421601802179114,3.9540125982539776,0.015162954733944056,0.181879282558204,0.015173250745707958,5.083412993000419,53,1421,1421,0,0.0,2.0393047182987374,2.5971809164881883
104,scout_v2,823618,1474,0.08421601802179114,3.9540125982539776,0.015162954733944056,0.181879282558204,0.015173250745707958,5.083412993000419,52,1422,1422,0,0.20652173913043478,0.8,0.8
105,raw_v2,831537,976,0.08020532890593901,2.0844473289182797,0.010186335186258798,0.18159825263312263,0.015409825557050826,3.077493765672845,33,943,943,0,0.0,1.4172401611208083,1.6487869829988417
105,scout_v2,831537,976,0.08020532890593901,2.0844473289182797,0.010186335186258798,0.18159825263312263,0.015409825557050826,3.077493765672845,33,943,943,0,0.21052631578947367,0.8,0.8
106,raw_v2,839456,841,0.0658538158267756,3.229985770057703,0.004922583319884699,0.09749278902659936,0.019753047921225623,4.40412607550433,126,715,715,0,0.0,1.2099065036425172,1.6060910300610984
106,scout_v2,839456,841,0.0658538158267756,3.229985770057703,0.004922583319884699,0.09749278902659936,0.019753047921225623,4.40412607550433,125,716,716,0,0.5267857142857143,0.8,0.8
107,raw_v2,847375,1282,0.03574399928961209,1.3825821377586136,0.00014596104894111451,0.10009204876425848,0.018608048386876967,6.855059479842454,190,1092,1092,0,0.0,1.1728634046834925,1.9518579060489776
107,scout_v2,847375,1282,0.03574399928961209,1.3825821377586136,0.00014596104894111451,0.10009204876425848,0.018608048386876967,6.855059479842454,191,1091,1091,0,0.5733333333333334,0.8,0.8
108,raw_v2,855294,1210,0.01232189506067157,2.607761092673491,0.01693495760250643,0.16538160808706112,0.01727042608640576,4.125457025703492,63,1147,1147,0,0.0,1.3251177349168664,1.8124744707127962
108,scout_v2,855294,1210,0.01232189506067157,2.607761092673491,0.01693495760250643,0.16538160808706112,0.01727042608640576,4.125457025703492,64,1146,1146,0,0.3645833333333333,0.8,0.8
109,raw_v2,863213,1704,0.05980740666475614,1.350604883514125,0.004908660865495518,0.08820919386683203,0.019584009492171282,4.854891089755796,280,1424,1424,0,0.0,1.1472368279258902,1.3479738625020143
109,scout_v2,863213,1704,0.05980740666475614,1.350604883514125,0.004908660865495518,0.08820919386683203,0.019584009492171282,4.854891089755796,280,1424,1424,0,0.5670103092783505,0.8,0.8
110,raw_v2,871132,935,0.019329211047830076,3.1068255518214762,0.005781987256636352,0.09995743651133993,0.015203138708013802,5.791091341080611,134,801,801,0,0.0,1.1750356344867536,1.496499638867999
110,scout_v2,871132,935,0.019329211047830076,3.1068255518214762,0.005781987256636352,0.09995743651133993,0.015203138708013802,5.791091341080611,134,801,801,0,0.5188679245283019,0.8,0.8
111,raw_v2,879051,1105,0.023108752952399482,1.7003605140514328,0.008653414740715095,0.17174222126284114,0.0048666496361537545,2.993986088004506,50,1055,1055,0,0.0,1.323006446752833,1.466204763877334
111,scout_v2,879051,1105,0.023108752952399482,1.7003605140514328,0.008653414740715095,0.17174222126284114,0.0048666496361537545,2.993986088004506,48,1057,1057,0,0.19480519480519481,0.8,0.8
112,raw_v2,886970,926,0.10661494706020301,4.373092273696793,0.015280887752564205,0.1737493021835077,0.010653291875952091,4.085577929756026,48,878,878,0,0.0,2.034268299806132,2.524586164685509
112,scout_v2,886970,926,0.10661494706020301,4.373092273696793,0.015280887752564205,0.1737493021835077,0.010653291875952091,4.085577929756026,46,880,880,0,0.2857142857142857,0.8,0.8
113,raw_v2,894889,842,0.08392382131081698,1.7502808139469233,0.005493395544733657,0.02032174804756096,0.01988543453763381,4.5767922835738535,202,640,640,0,0.0,1.0192254536358443,1.0361770783578654
113,scout_v2,894889,842,0.08392382131081698,1.7502808139469233,0.005493395544733657,0.02032174804756096,0.01988543453763381,4.5767922835738535,201,641,641,0,0.48148148148148145,0.8,0.8
114,raw_v2,902808,973,0.06821642067990355,4.325580430420393,0.004563701271052454,0.0533641666077426,0.002615127662987331,2.12388184103129,194,779,779,0,0.0,1.072961365282414,1.249982422554095
114,scout_v2,902808,973,0.06821642067990355,4.325580430420393,0.004563701271052454,0.0533641666077426,0.002615127662987331,2.12388184103129,192,781,781,0,0.52,0.8,0.8
115,raw_v2,910727,1570,0.018089610009181797,3.764029288359618,0.006588279126282355,0.08784488329940057,0.0031029476910966005,5.542058185723368,263,1307,1307,0,0.0,1.1442743601288476,1.2808283119438386
115,scout_v2,910727,1570,0.018089610009181797,3.764029288359618,0.006588279126282355,0.08784488329940057,0.0031029476910966005,5.542058185723368,265,1305,1305,0,0.5828571428571429,0.8,0.8
116,raw_v2,918646,1080,0.0777375071901187,4.038290570589631,0.0181888226953384,0.1866564046362914,0.01919346668845007,3.2414595638425436,33,1047,1047,0,0.0,2.001457611043814,2.6604241750593673
116,scout_v2,918646,1080,0.0777375071901187,4.038290570589631,0.0181888226953384,0.1866564046362914,0.01919346668845007,3.2414595638425436,33,1047,1047,0,0.14516129032258066,0.8,0.8
117,raw_v2,926565,1722,0.03296919072674371,3.968629461445847,0.008617827094948212,0.15573766081211451,0.0012116310996682623,4.414039281379605,111,1611,1611,0,0.0,1.303521293936134,1.8270128433684567
117,scout_v2,926565,1722,0.03296919072674371,3.968629461445847,0.008617827094948212,0.15573766081211451,0.0012116310996682623,4.414039281379605,108,1614,1614,0,0.40131578947368424,0.8,0.8
118,raw_v2,934484,1785,0.11870469888269558,3.6844335575363987,0.0036186703496531927,0.10928271912318954,0.0017014525029820416,3.9928416426887785,221,1564,1564,0,0.0,1.4764294011812278,1.7891061636030077
118,scout_v2,934484,1785,0.11870469888269558,3.6844335575363987,0.0036186703496531927,0.10928271912318954,0.0017014525029820416,3.9928416426887785,219,1566,1566,0,0.5235602094240838,0.8,0.8
119,raw_v2,942403,982,0.04868836806232909,4.182172104381135,0.001628860844874407,0.13513000677818116,0.006765080588894641,6.941541082707788,100,882,882,0,0.0,1.3335966674168334,2.010179959595469
119,scout_v2,942403,982,0.04868836806232909,4.182172104381135,0.001628860844874407,0.13513000677818116,0.006765080588894641,6.941541082707788,100,882,882,0,0.543859649122807,0.8,0.8
120,raw_v2,950322,1543,0.10301021003963745,3.746704779244104,0.012659556160888796,0.024372942592592123,0.013225673947140715,4.876411407681247,355,1188,1188,0,0.0,1.031328256304861,1.0920107533097112
120,scout_v2,950322,1543,0.10301021003963745,3.746704779244104,0.012659556160888796,0.024372942592592123,0.013225673947140715,4.876411407681247,356,1187,1187,0,0.5131578947368421,0.8,0.8
121,raw_v2,958241,813,0.04675652033212581,1.6714260784771622,0.011730973500586517,0.16160512267106245,0.013330943794509276,4.5192801417328266,48,765,765,0,0.0,1.3296091608290457,1.8791376523650827
121,scout_v2,958241,813,0.04675652033212581,1.6714260784771622,0.011730973500586517,0.16160512267106245,0.013330943794509276,4.5192801417328266,48,765,765,0,0.4084507042253521,0.8,0.8
122,raw_v2,966160,1225,0.02762029234284872,1.9508126903141516,0.01520685542211517,0.021758239799414093,0.015381445031582903,4.042212181792469,298,927,927,0,0.0,1.0171744059941275,1.0413299011488786
122,scout_v2,966160,1225,0.02762029234284872,1.9508126903141516,0.01520685542211517,0.021758239799414093,0.015381445031582903,4.042212181792469,297,928,928,0,0.48739495798319327,0.8,0.8
123,raw_v2,974079,1042,0.09363319133605782,2.6246260786239386,0.006396784870528587,0.1422575320384737,0.010001774503566508,5.408963183679338,80,962,962,0,0.0,1.3686239063453154,2.0884813238882853
123,scout_v2,974079,1042,0.09363319133605782,2.6246260786239386,0.006396784870528587,0.1422575320384737,0.010001774503566508,5.408963183679338,80,962,962,0,0.36666666666666664,0.8,0.8
124,raw_v2,981998,963,0.017026013899693014,2.2380407022503377,0.011619312552184551,0.05176185614722782,0.00406972098913305,5.012961087304531,199,764,764,0,0.0,1.0696495520790366,1.131440894630507
124,scout_v2,981998,963,0.017026013899693014,2.2380407022503377,0.011619312552184551,0.05176185614722782,0.00406972098913305,5.012961087304531,198,765,765,0,0.5306122448979592,0.8,0.8
125,raw_v2,989917,776,0.06350298863977714,2.08270318872248,0.01786477196364642,0.17076838815489215,0.004642512746577461,2.4615824721337125,38,738,738,0,0.0,1.3794473518003034,1.595042374384239
125,scout_v2,989917,776,0.06350298863977714,2.08270318872248,0.01786477196364642,0.17076838815489215,0.004642512746577461,2.4615824721337125,37,739,739,0,0.25,0.8,0.8
126,raw_v2,997836,1195,0.10030152502075411,1.4559147437828408,0.019242728033265356,0.15039964992840768,0.003802675461207554,2.2897544544969177,88,1107,1107,0,0.0,1.2742859464947127,1.392526991182288
126,scout_v2,997836,1195,0.10030152502075411,1.4559147437828408,0.019242728033265356,0.15039964992840768,0.003802675461207554,2.2897544544969177,89,1106,1106,0,0.4435483870967742,0.8,0.8
127,raw_v2,1005755,1054,0.06262242766775931,3.6178131703870626,0.01303499112428023,0.12234810906143898,0.011151067772882965,2.6283105795631725,126,928,928,0,0.0,1.3461064987079516,1.7389753972005741
127,scout_v2,1005755,1054,0.06262242766775931,3.6178131703870626,0.01303499112428023,0.12234810906143898,0.011151067772882965,2.6283105795631725,125,929,929,0,0.49612403100775193,0.8,0.8
128,raw_v2,1013674,748,0.08374036204602393,3.2629042893252924,0.005161594675513761,0.03859452058941453,0.018916722087720862,5.141437440458503,162,586,586,0,0.0,1.0557954123723197,1.1599138630992207
128,scout_v2,1013674,748,0.08374036204602393,3.2629042893252924,0.005161594675513761,0.03859452058941453,0.018916722087720862,5.141437440458503,162,586,586,0,0.5180722891566265,0.8,0.8
129,raw_v2,1021593,892,0.08317111914179262,3.3000851384208243,0.013540257364088282,0.18059514558812192,0.016180066763745452,6.29995283383758,22,870,870,0,0.0,1.7852761297141602,2.8531112872454427
129,scout_v2,1021593,892,0.08317111914179262,3.3000851384208243,0.013540257364088282,0.18059514558812192,0.016180066763745452,6.29995283383758,22,870,870,0,0.125,0.8,0.8
130,raw_v2,1029512,1666,0.11443322654626933,4.101087093338663,0.011786519950116823,0.05378574129322573,0.006347233071873549,6.124967808788952,315,1351,1351,0,0.0,1.1270222195585988,1.365486172338208
130,scout_v2,1029512,1666,0.11443322654626933,4.101087093338663,0.011786519950116823,0.05378574129322573,0.006347233071873549,6.124967808788952,315,1351,1351,0,0.5170454545454546,0.8,0.8
131,raw_v2,1037431,1545,0.10840277604684058,3.326361744400711,0.0035954801290186554,0.027492417602429618,0.007248779571669617,3.0232698451661584,356,1189,1189,0,0.0,1.0332751631762813,1.121975714785838
131,scout_v2,1037431,1545,0.10840277604684058,3.326361744400711,0.0035954801290186554,0.027492417602429618,0.007248779571669617,3.0232698451661584,353,1192,1192,0,0.5277777777777778,0.8,0.8
132,raw_v2,1045350,1717,0.014458537314967976,3.6349627135664893,0.009607559334119617,0.1110219156772349,0.008885795632089495,5.235660807009735,233,1484,1484,0,0.0,1.194291580723359,1.4834926491495326
132,scout_v2,1045350,1717,0.014458537314967976,3.6349627135664893,0.009607559334119617,0.1110219156772349,0.008885795632089495,5.235660807009735,233,1484,1484,0,0.5636363636363636,0.8,0.8
133,raw_v2,1053269,1120,0.021878046679650428,4.112128996234859,0.00738629738775215,0.022408772792398342,0.005267995562326313,4.54383864650149,264,856,856,0,0.0,1.0149544907545491,1.0390684705403255
133,scout_v2,1053269,1120,0.021878046679650428,4.112128996234859,0.00738629738775215,0.022408772792398342,0.005267995562326313,4.54383864650149,266,854,854,0,0.47572815533980584,0.8,0.8
134,raw_v2,1061188,1054,0.1194244885211398,3.889633055394328,0.016429894200140377,0.02010414036603262,0.005375649475932993,6.189742523811264,245,809,809,0,0.0,1.018150425227126,1.0844579278590487
134,scout_v2,1061188,1054,0.1194244885211398,3.889633055394328,0.016429894200140377,0.02010414036603262,0.005375649475932993,6.189742523811264,243,811,811,0,0.5145631067961165,0.8,0.8
135,raw_v2,1069107,1450,0.05675769703414168,3.170768297896351,0.004067444395400217,0.1828578979194156,0.008031252300977657,5.961812375790064,45,1405,1405,0,0.0,1.4796615915804772,2.371958853068386
135,scout_v2,1069107,1450,0.05675769703414168,3.170768297896351,0.004067444395400217,0.1828578979194156,0.008031252300977657,5.961812375790064,45,1405,1405,0,0.19736842105263158,0.8,0.8
136,raw_v2,1077026,1372,0.03503906096241408,4.177402138940501,0.016783603759303586,0.04513632411113272,0.007539722279915824,4.238942005395208,286,1086,1086,0,0.0,1.0650415965380104,1.2071990121223084
136,scout_v2,1077026,1372,0.03503906096241408,4.177402138940501,0.016783603759303586,0.04513632411113272,0.007539722279915824,4.238942005395208,285,1087,1087,0,0.5174825174825175,0.8,0.8
137,raw_v2,1084945,742,0.035529112741065474,4.219198664889336,0.011666187031940214,0.033348633366308375,0.001277778391529061,5.19167384650865,163,579,579,0,0.0,1.0366435808762053,1.113039976061586
137,scout_v2,1084945,742,0.035529112741065474,4.219198664889336,0.011666187031940214,0.033348633366308375,0.001277778391529061,5.19167384650865,164,578,578,0,0.5308641975308642,0.8,0.8
138,raw_v2,1092864,1089,0.08555016150280635,4.148996635690066,0.014543278854364912,0.0684021589038846,0.01579162292682177,2.9397931613581845,188,901,901,0,0.0,1.1432742368591724,1.4607107127538699
138,scout_v2,1092864,1089,0.08555016150280635,4.148996635690066,0.014543278854364912,0.0684021589038846,0.01579162292682177,2.9397931613581845,190,899,899,0,0.5137614678899083,0.8,0.8
139,raw_v2,1100783,1406,0.02357050818176263,4.386212236132051,0.015650611057468268,0.14652762046271478,0.012445479878615167,3.281433538337753,110,1296,1296,0,0.0,1.3299309656150453,2.0340828025125584
139,scout_v2,1100783,1406,0.02357050818176263,4.386212236132051,0.015650611057468268,0.14652762046271478,0.012445479878615167,3.281433538337753,110,1296,1296,0,0.43703703703703706,0.8,0.8
140,raw_v2,1108702,1061,0.054231600618803937,4.408760823445446,0.018674209172180198,0.045875131137373154,0.00508188493633629,3.3859387535431553,224,837,837,0,0.0,1.066247910117919,1.2556486205436985
140,scout_v2,1108702,1061,0.054231600618803937,4.408760823445446,0.018674209172180198,0.045875131137373154,0.00508188493633629,3.3859387535431553,224,837,837,0,0.5495495495495496,0.8,0.8
141,raw_v2,1116621,993,0.01190618496263825,4.117160575974761,0.007089112333583794,0.12208293178457806,0.015388782950219424,2.114338680602628,120,873,873,0,0.0,1.2220438238707623,1.3508330606387189
141,scout_v2,1116621,993,0.01190618496263825,4.117160575974761,0.007089112333583794,0.12208293178457806,0.015388782950219424,2.114338680602628,120,873,873,0,0.5378151260504201,0.8,0.8
142,raw_v2,1124540,1770,0.07841410534254684,3.2669200779860033,0.0025482748821864434,0.15209217310547932,0.00418013132372602,6.898822567351298,126,1644,1644,0,0.0,1.4411909953777973,2.1283979756178124
142,scout_v2,1124540,1770,0.07841410534254684,3.2669200779860033,0.0025482748821864434,0.15209217310547932,0.00418013132372602,6.898822567351298,124,1646,1646,0,0.3651685393258427,0.8,0.8
143,raw_v2,1132459,1220,0.0679273827133449,3.0884233947326725,0.005358976402484477,0.021059695660275407,0.01657337842830527,6.734592803825627,288,932,932,0,0.0,1.0207324816060779,1.0473001880108757
